year,Nationality,region,order,dist.class,Moran.correlog,p.value,p.value.sig,red.dots,links,class.links,sig
2011,Total,North-East,Total Birth Order,70139.92406,0.051244947,0.18492283,1,1,NA,101 to 500,TRUE
2011,Total,North-East,Total Birth Order,95743.96662,-0.048707618,0.65790411,0,NA,NA,101 to 500,FALSE
2011,Total,North-East,Total Birth Order,121348.0092,-0.08800784,0.83780353,0,NA,NA,101 to 500,FALSE
2011,Total,North-East,Total Birth Order,146952.0517,-0.001038091,0.403391279,1,1,NA,101 to 500,TRUE
2011,Total,North-East,Total Birth Order,172556.0943,-0.080598947,0.763280396,0,NA,NA,101 to 500,FALSE
2011,Total,North-East,Total Birth Order,198160.1369,-0.025600555,0.517751011,0,NA,NA,101 to 500,FALSE
2011,Total,North-East,Total Birth Order,223764.1794,0.018358286,0.361223791,1,1,NA,101 to 500,TRUE
2011,Total,North-East,Total Birth Order,249368.222,0.078007868,0.21824396,1,1,NA,101 to 500,TRUE
2011,Total,North-East,Total Birth Order,274972.2646,0.073050664,0.249668482,1,1,NA,21 to 100,TRUE
2011,Total,North-East,Total Birth Order,300576.3071,0.039213236,0.269118236,1,1,NA,1 to 20,TRUE
1981,Total,North-West,Total Birth Order,18707.37,0.45768826,8.98e-7,1,1,248,101 to 500,TRUE
1981,Total,North-West,Total Birth Order,44930.36,0.30962909,3.85e-5,1,1,258,101 to 500,TRUE
1981,Total,North-West,Total Birth Order,71153.35,0.35264932,1.73e-4,1,1,176,101 to 500,TRUE
1981,Total,North-West,Total Birth Order,97376.35,0.03369887,0.316,1,1,126,101 to 500,TRUE
1981,Total,North-West,Total Birth Order,123599.34,-0.45209874,1,0,NA,134,101 to 500,FALSE
1981,Total,North-West,Total Birth Order,149822.34,-0.41135663,0.999,0,NA,178,101 to 500,FALSE
1981,Total,North-West,Total Birth Order,176045.33,-0.25422147,0.97,0,NA,154,101 to 500,FALSE
1981,Total,North-West,Total Birth Order,202268.32,-0.49719314,0.999,0,NA,96,21 to 100,FALSE
1981,Total,North-West,Total Birth Order,228491.32,-0.26410268,0.894,0,NA,62,21 to 100,FALSE
1981,Total,North-West,Total Birth Order,254714.31,-0.03970628,0.444,1,1,40,21 to 100,TRUE
1981,Total,North-West,Total Birth Order,280937.31,0.06258111,0.108,1,1,10,1 to 20,TRUE
1991,Total,North-West,Total Birth Order,18707.37,0.42037115,3.79e-6,1,1,NA,101 to 500,TRUE
1991,Total,North-West,Total Birth Order,44930.36,0.26262667,2.81e-4,1,1,NA,101 to 500,TRUE
1991,Total,North-West,Total Birth Order,71153.35,-0.18387718,0.934,0,NA,NA,101 to 500,FALSE
1991,Total,North-West,Total Birth Order,97376.35,-0.30254933,0.987,0,NA,NA,101 to 500,FALSE
1991,Total,North-West,Total Birth Order,123599.34,-0.20926608,0.93,0,NA,NA,101 to 500,FALSE
1991,Total,North-West,Total Birth Order,149822.34,-0.06378585,0.619,0,NA,NA,101 to 500,FALSE
1991,Total,North-West,Total Birth Order,176045.33,-0.20347828,0.931,0,NA,NA,101 to 500,FALSE
1991,Total,North-West,Total Birth Order,202268.32,-0.20337596,0.877,0,NA,NA,21 to 100,FALSE
1991,Total,North-West,Total Birth Order,228491.32,-0.15311857,0.727,0,NA,NA,21 to 100,FALSE
1991,Total,North-West,Total Birth Order,254714.31,0.08349883,0.212,0,NA,NA,21 to 100,FALSE
1991,Total,North-West,Total Birth Order,280937.31,-0.10671155,0.275,0,NA,NA,1 to 20,FALSE
2001,Total,North-West,Total Birth Order,18707.37,0.417051,6.39e-6,1,1,NA,101 to 500,TRUE
2001,Total,North-West,Total Birth Order,44930.36,0.406274,1.8e-7,1,1,NA,101 to 500,TRUE
2001,Total,North-West,Total Birth Order,71153.35,0.2151991,0.0113,1,1,NA,101 to 500,TRUE
2001,Total,North-West,Total Birth Order,97376.35,0.2219344,0.0237,1,1,NA,101 to 500,TRUE
2001,Total,North-West,Total Birth Order,123599.34,-0.2258308,0.943,0,NA,NA,101 to 500,FALSE
2001,Total,North-West,Total Birth Order,149822.34,-0.3746054,0.998,0,NA,NA,101 to 500,FALSE
2001,Total,North-West,Total Birth Order,176045.33,-0.5505935,1,0,NA,NA,101 to 500,FALSE
2001,Total,North-West,Total Birth Order,202268.32,-0.657013,1,0,NA,NA,21 to 100,FALSE
2001,Total,North-West,Total Birth Order,228491.32,-0.5201151,0.997,0,NA,NA,21 to 100,FALSE
2001,Total,North-West,Total Birth Order,254714.31,-0.5775471,0.996,0,NA,NA,21 to 100,FALSE
2001,Total,North-West,Total Birth Order,280937.31,-0.9167821,0.972,0,NA,NA,1 to 20,FALSE
2011,Total,North-West,Total Birth Order,18707.37,0.469475,4.39e-7,1,1,NA,101 to 500,TRUE
2011,Total,North-West,Total Birth Order,44930.36,0.3648309,1.77e-6,1,1,NA,101 to 500,TRUE
2011,Total,North-West,Total Birth Order,71153.35,0.2269702,0.00803,1,1,NA,101 to 500,TRUE
2011,Total,North-West,Total Birth Order,97376.35,0.3155508,0.00299,1,1,NA,101 to 500,TRUE
2011,Total,North-West,Total Birth Order,123599.34,-0.1331914,0.804,0,NA,NA,101 to 500,FALSE
2011,Total,North-West,Total Birth Order,149822.34,-0.3748435,0.998,0,NA,NA,101 to 500,FALSE
2011,Total,North-West,Total Birth Order,176045.33,-0.4294401,1,0,NA,NA,101 to 500,FALSE
2011,Total,North-West,Total Birth Order,202268.32,-0.3593527,0.985,0,NA,NA,21 to 100,FALSE
2011,Total,North-West,Total Birth Order,228491.32,-0.5758544,0.999,0,NA,NA,21 to 100,FALSE
2011,Total,North-West,Total Birth Order,254714.31,-0.624508,0.998,0,NA,NA,21 to 100,FALSE
2011,Total,North-West,Total Birth Order,280937.31,-1.0000214,0.979,0,NA,NA,1 to 20,FALSE
2018,Total,North-East,Total Birth Order,43463.44,0.38250149,2.59519e-5,1,1,NA,NA,TRUE
2018,Total,North-East,Total Birth Order,121975.82,-0.0314312,0.526218726,0,NA,NA,NA,FALSE
2018,Total,North-East,Total Birth Order,200488.2,-0.30341311,0.997806518,0,NA,NA,NA,FALSE
2018,Total,North-East,Total Birth Order,279000.58,-0.26037141,0.999944415,0,NA,NA,NA,FALSE
2018,Total,North-East,Total Birth Order,357512.95,0.07991829,0.129070575,0,NA,NA,NA,FALSE
2018,Total,North-East,Total Birth Order,436025.33,0.06208953,0.130083159,0,NA,NA,NA,FALSE
2018,Total,North-East,Total Birth Order,514537.71,0.0749807,0.135821739,0,NA,NA,NA,FALSE
2018,Total,North-East,Total Birth Order,593050.08,0.25970922,0.003755246,1,1,NA,NA,TRUE
2018,Total,North-East,Total Birth Order,671562.46,-0.21767862,0.96245685,0,NA,NA,NA,FALSE
2018,Total,North-East,Total Birth Order,750074.84,-0.29440847,0.948377215,0,NA,NA,NA,FALSE
2018,Total,North-East,Total Birth Order,828587.22,-0.58267736,0.949685636,0,NA,NA,NA,FALSE
2018,Total,North-East,Total Birth Order,907099.59,0.04038039,0.277564176,0,NA,NA,NA,FALSE
2018,Total,North-West,Total Birth Order,40984.92,0.213825047,0.002342958,1,1,368,NA,TRUE
2018,Total,North-West,Total Birth Order,114112.61,-0.192273312,0.655417531,0,NA,20,NA,FALSE
2018,Total,North-West,Total Birth Order,187240.3,-0.253825795,0.857130904,0,NA,26,NA,FALSE
2018,Total,North-West,Total Birth Order,260367.99,0.017991228,0.311795275,0,NA,60,NA,FALSE
2018,Total,North-West,Total Birth Order,333495.68,-0.469813325,0.972040636,0,NA,34,NA,FALSE
2018,Total,North-West,Total Birth Order,406623.37,-0.267643595,0.974657311,0,NA,150,NA,FALSE
2018,Total,North-West,Total Birth Order,479751.06,0.329658517,0.002562374,0,NA,120,NA,FALSE
2018,Total,North-West,Total Birth Order,552878.75,-0.062930343,0.58853921,0,NA,182,NA,FALSE
2018,Total,North-West,Total Birth Order,626006.44,-0.004751157,0.374422008,0,NA,24,NA,FALSE
2018,Total,North-West,Total Birth Order,699134.13,0.066277423,0.219345626,0,NA,98,NA,FALSE
2018,Total,North-West,Total Birth Order,772261.82,-0.188174269,0.995095539,0,NA,400,NA,FALSE
2018,Total,Andalusia,Total Birth Order,39317.91,0.016336027,0.279,0,NA,1846,NA,FALSE
2018,Total,Andalusia,Total Birth Order,115560.63,-0.011276225,0.56,0,NA,1854,NA,FALSE
2018,Total,Andalusia,Total Birth Order,191803.35,0.008469268,0.347,0,NA,2048,NA,FALSE
2018,Total,Andalusia,Total Birth Order,268046.07,-0.007627646,0.522,0,NA,2682,NA,FALSE
2018,Total,Andalusia,Total Birth Order,344288.79,-0.003554265,0.469,0,NA,3324,NA,FALSE
2018,Total,Andalusia,Total Birth Order,420531.51,-0.005677978,0.499,0,NA,3838,NA,FALSE
2018,Total,Andalusia,Total Birth Order,496774.23,0.009648387,0.279,0,NA,3112,NA,FALSE
2018,Total,Andalusia,Total Birth Order,573016.95,-0.048788803,0.95,0,NA,3080,NA,FALSE
2018,Total,Andalusia,Total Birth Order,649259.67,-0.055238422,0.96,0,NA,2784,NA,FALSE
2018,Total,Andalusia,Total Birth Order,725502.39,0.003845977,0.363,0,NA,2662,NA,FALSE
2018,Total,Andalusia,Total Birth Order,801745.11,-0.036239399,0.73,0,NA,1514,NA,FALSE
2018,Total,Andalusia,Total Birth Order,877987.83,0.036706712,0.154,0,NA,1144,NA,FALSE
2018,Total,Andalusia,Total Birth Order,954230.55,-0.019416004,0.531,0,NA,668,NA,FALSE
2018,Total,Andalusia,Total Birth Order,1030473.27,-0.111940693,0.742,0,NA,140,NA,FALSE
2018,Total,Andalusia,Total Birth Order,1106715.99,-0.003078219,0.23,0,NA,104,NA,FALSE
2018,Total,Basque Country,Total Birth Order,40913.12,0.172946115,8.72619e-4,1,1,430,NA,TRUE
2018,Total,Basque Country,Total Birth Order,110177.62,0.103908328,0.08122164,0,NA,362,NA,FALSE
2018,Total,Basque Country,Total Birth Order,179442.12,0.011126963,0.321561265,0,NA,242,NA,FALSE
2018,Total,Basque Country,Total Birth Order,248706.63,-0.054300929,0.489638699,0,NA,62,NA,FALSE
2018,Total,Basque Country,Total Birth Order,317971.13,0.026999966,0.305959391,0,NA,34,NA,FALSE
2018,Total,Basque Country,Total Birth Order,387235.63,-0.003563256,0.40633477,0,NA,68,NA,FALSE
2018,Total,Basque Country,Total Birth Order,456500.14,-0.002204139,0.421873389,0,NA,86,NA,FALSE
2018,Total,Basque Country,Total Birth Order,525764.64,-0.025888308,0.449003538,0,NA,48,NA,FALSE
2018,Total,Basque Country,Total Birth Order,595029.14,-0.133182987,0.79934411,0,NA,94,NA,FALSE
2018,Total,Basque Country,Total Birth Order,664293.65,-0.279343503,0.992326689,0,NA,168,NA,FALSE
2018,Total,Basque Country,Total Birth Order,733558.15,-0.16705719,0.963068681,0,NA,368,NA,FALSE
2018,Total,Basque Country,Total Birth Order,802822.65,-0.101134581,0.808267899,0,NA,294,NA,FALSE
2018,Total,Galicia,Total Birth Order,55721.64,0.225212803,0,1,1,994,NA,TRUE
2018,Total,Galicia,Total Birth Order,158811.78,0.07495627,0.099,0,NA,578,NA,FALSE
2018,Total,Galicia,Total Birth Order,261901.92,-0.052787289,0.78,0,NA,962,NA,FALSE
2018,Total,Galicia,Total Birth Order,364992.06,-0.078169201,0.849,0,NA,750,NA,FALSE
2018,Total,Galicia,Total Birth Order,468082.2,-0.038375494,0.684,0,NA,1056,NA,FALSE
2018,Total,Galicia,Total Birth Order,571172.34,-0.029453939,0.646,0,NA,1082,NA,FALSE
2018,Total,Galicia,Total Birth Order,674262.47,-0.089519952,0.915,0,NA,692,NA,FALSE
2018,Total,Galicia,Total Birth Order,777352.61,-0.15499387,0.985,0,NA,626,NA,FALSE
2018,Total,Galicia,Total Birth Order,880442.75,-0.020794758,0.43,0,NA,86,NA,FALSE
2018,Total,Galicia,Total Birth Order,983532.89,-0.016268365,0.427,0,NA,128,NA,FALSE
2018,Total,Galicia,Total Birth Order,1086623.03,-9.93089e-4,0.371,0,NA,96,NA,FALSE
2018,Total,Galicia,Total Birth Order,1189713.16,-0.289463081,0.926,0,NA,70,NA,FALSE
2018,Total,Galicia,Total Birth Order,1292803.3,-0.302682764,0.823,0,NA,20,NA,FALSE
2018,Total,Urban Madrid,Total Birth Order,42405.59,-0.091558959,0.8398825,0,NA,484,NA,FALSE
2018,Total,Urban Madrid,Total Birth Order,113439.9,-0.083682456,0.6973511,0,NA,178,NA,FALSE
2018,Total,Urban Madrid,Total Birth Order,184474.22,0.007662758,0.3446153,0,NA,366,NA,FALSE
2018,Total,Urban Madrid,Total Birth Order,255508.54,0.005717181,0.3844957,0,NA,250,NA,FALSE
2018,Total,Urban Madrid,Total Birth Order,326542.85,-0.036055758,0.5978637,0,NA,330,NA,FALSE
2018,Total,Urban Madrid,Total Birth Order,397577.17,-0.030833799,0.5900523,0,NA,468,NA,FALSE
2018,Total,Urban Madrid,Total Birth Order,468611.49,0.006866652,0.3964874,0,NA,252,NA,FALSE
2018,Total,Urban Madrid,Total Birth Order,539645.81,-0.002477419,0.4135832,0,NA,174,NA,FALSE
2018,Total,Urban Madrid,Total Birth Order,610680.12,-0.124366315,0.8541731,0,NA,240,NA,FALSE
2018,Total,Urban Madrid,Total Birth Order,681714.44,-0.008487526,0.4371877,0,NA,368,NA,FALSE
2018,Total,Urban Madrid,Total Birth Order,752748.76,0.04344308,0.163752,0,NA,442,NA,FALSE
2018,Total,Urban Madrid,Total Birth Order,823783.07,-0.023421971,0.4126969,0,NA,108,NA,FALSE
2018,Total,Extremadura,Total Birth Order,22529.14273,0.0295013,0.28007397,0,NA,414,NA,FALSE
2018,Total,Extremadura,Total Birth Order,43508.75059,0.54149807,0.07898715,0,NA,4,NA,FALSE
2018,Total,Extremadura,Total Birth Order,64488.35845,0.06737655,0.26547099,0,NA,48,NA,FALSE
2018,Total,Extremadura,Total Birth Order,85467.96631,-0.09267494,0.78529832,0,NA,210,NA,FALSE
2018,Total,Extremadura,Total Birth Order,106447.5742,0.16415799,0.0623334,0,NA,76,NA,FALSE
2018,Total,Extremadura,Total Birth Order,127427.182,-0.46919739,0.96090871,0,NA,40,NA,FALSE
2018,Total,Extremadura,Total Birth Order,148406.7899,-0.02545761,0.45449095,0,NA,74,NA,FALSE
2018,Total,Extremadura,Total Birth Order,169386.3977,-0.01737767,0.46403254,0,NA,244,NA,FALSE
2018,Total,Extremadura,Total Birth Order,190366.0056,0.24912599,0.12937814,0,NA,18,NA,FALSE
2018,Total,Extremadura,Total Birth Order,211345.6135,-0.07525124,0.66964719,0,NA,216,NA,FALSE
2018,Total,Extremadura,Total Birth Order,232325.2213,0.04309678,0.15726807,0,NA,216,NA,FALSE
2018,Total,Valencian Comm.,Total Birth Order,46906.8,0.046088735,0.1000501,0,NA,1440,NA,FALSE
2018,Total,Valencian Comm.,Total Birth Order,130205.6,-0.030183749,0.6270363,0,NA,620,NA,FALSE
2018,Total,Valencian Comm.,Total Birth Order,213504.3,0.014001005,0.3410593,0,NA,538,NA,FALSE
2018,Total,Valencian Comm.,Total Birth Order,296803.1,0.008428501,0.3606927,0,NA,928,NA,FALSE
2018,Total,Valencian Comm.,Total Birth Order,380101.9,-0.036245171,0.710283,0,NA,1180,NA,FALSE
2018,Total,Valencian Comm.,Total Birth Order,463400.6,0.012331971,0.335819,0,NA,1218,NA,FALSE
2018,Total,Valencian Comm.,Total Birth Order,546699.4,-0.035820104,0.6950726,0,NA,1078,NA,FALSE
2018,Total,Valencian Comm.,Total Birth Order,629998.2,-0.061535459,0.8086761,0,NA,790,NA,FALSE
2018,Total,Valencian Comm.,Total Birth Order,713296.9,-0.045190838,0.6167409,0,NA,222,NA,FALSE
2018,Total,Valencian Comm.,Total Birth Order,796595.7,0.019713613,0.2957786,0,NA,852,NA,FALSE
2018,Total,Valencian Comm.,Total Birth Order,879894.5,-0.072806248,0.8787986,0,NA,940,NA,FALSE
2018,Total,Valencian Comm.,Total Birth Order,963193.2,-0.040286377,0.4647116,0,NA,34,NA,FALSE
2018,Total,Valencian Comm.,Total Birth Order,1046492,-0.10592052,0.6095451,0,NA,52,NA,FALSE
2018,Total,Valencian Comm.,Total Birth Order,1129790.7,-0.028902949,0.3842636,0,NA,208,NA,FALSE
2018,Total,Catalonia,Total Birth Order,41361.71,0.011027829,0.3303,0,NA,1572,NA,FALSE
2018,Total,Catalonia,Total Birth Order,117113.85,-0.10025407,0.941,0,NA,680,NA,FALSE
2018,Total,Catalonia,Total Birth Order,192865.99,-0.08999627,0.9101,0,NA,696,NA,FALSE
2018,Total,Catalonia,Total Birth Order,268618.13,0.038681966,0.1366,0,NA,1728,NA,FALSE
2018,Total,Catalonia,Total Birth Order,344370.27,0.009098088,0.3091,0,NA,2120,NA,FALSE
2018,Total,Catalonia,Total Birth Order,420122.42,-0.033844131,0.7507,0,NA,1706,NA,FALSE
2018,Total,Catalonia,Total Birth Order,495874.56,0.016975185,0.2715,0,NA,1292,NA,FALSE
2018,Total,Catalonia,Total Birth Order,571626.7,0.033552016,0.1661,0,NA,1578,NA,FALSE
2018,Total,Catalonia,Total Birth Order,647378.84,0.039401373,0.1953,0,NA,712,NA,FALSE
2018,Total,Catalonia,Total Birth Order,723130.98,-0.086744468,0.9008,0,NA,686,NA,FALSE
2018,Total,Catalonia,Total Birth Order,798883.13,-0.03940953,0.6973,0,NA,828,NA,FALSE
2018,Total,Catalonia,Total Birth Order,874635.27,0.034754051,0.1884,0,NA,552,NA,FALSE
2018,Total,Catalonia,Total Birth Order,950387.41,0.026180543,0.2552,0,NA,322,NA,FALSE
2018,Total,Catalonia,Total Birth Order,1026139.55,-0.171073843,0.6895,0,NA,48,NA,FALSE
2018,Total,Castile La Mancha,Total Birth Order,33308.08,0.4107456,0,1,1,484,NA,TRUE
2018,Total,Castile La Mancha,Total Birth Order,95853.07,0.1465486,0.0425,1,1,312,NA,TRUE
2018,Total,Castile La Mancha,Total Birth Order,158398.07,0.1502235,0.037,1,1,230,NA,TRUE
2018,Total,Castile La Mancha,Total Birth Order,220943.06,0.1175939,0.1271,0,NA,130,NA,FALSE
2018,Total,Castile La Mancha,Total Birth Order,283488.05,-0.1303122,0.894,0,NA,264,NA,FALSE
2018,Total,Castile La Mancha,Total Birth Order,346033.05,0.1289267,0.0363,1,1,366,NA,TRUE
2018,Total,Castile La Mancha,Total Birth Order,408578.04,-0.1282283,0.9407,0,NA,396,NA,FALSE
2018,Total,Castile La Mancha,Total Birth Order,471123.03,-0.1232915,0.9208,0,NA,432,NA,FALSE
2018,Total,Castile La Mancha,Total Birth Order,533668.03,-0.2343165,0.996,0,NA,340,NA,FALSE
2018,Total,Castile La Mancha,Total Birth Order,596213.02,-0.4280432,0.9998,0,NA,150,NA,FALSE
2018,Total,Castile La Mancha,Total Birth Order,658758.01,-0.1211704,0.9142,0,NA,288,NA,FALSE
2018,Total,Castile La Mancha,Total Birth Order,721303.01,-0.5281382,0.9776,0,NA,30,NA,FALSE
2018,Total,Castile and Leon,Total Birth Order,56345.05,0.069082993,0.1087,0,NA,606,NA,FALSE
2018,Total,Castile and Leon,Total Birth Order,161870.19,-0.234177304,0.9992,0,NA,704,NA,FALSE
2018,Total,Castile and Leon,Total Birth Order,267395.33,0.02772236,0.2795,0,NA,514,NA,FALSE
2018,Total,Castile and Leon,Total Birth Order,372920.47,0.020810325,0.2932,0,NA,514,NA,FALSE
2018,Total,Castile and Leon,Total Birth Order,478445.61,0.032540773,0.2238,0,NA,576,NA,FALSE
2018,Total,Castile and Leon,Total Birth Order,583970.75,-0.008768766,0.4677,0,NA,684,NA,FALSE
2018,Total,Castile and Leon,Total Birth Order,689495.9,-0.018794258,0.5364,0,NA,956,NA,FALSE
2018,Total,Castile and Leon,Total Birth Order,795021.04,-0.02995077,0.6178,0,NA,672,NA,FALSE
2018,Total,Castile and Leon,Total Birth Order,900546.18,0.064044229,0.1688,0,NA,250,NA,FALSE
2018,Total,Castile and Leon,Total Birth Order,1006071.32,-0.077584303,0.6712,0,NA,108,NA,FALSE
2018,Total,Castile and Leon,Total Birth Order,1111596.46,-0.253110982,0.8311,0,NA,30,NA,FALSE
2018,Total,Castile and Leon,Total Birth Order,1217121.6,0.006397782,0.3571,0,NA,56,NA,FALSE
2018,Total,Castile and Leon,Total Birth Order,1322646.74,0.063055497,0.1769,0,NA,30,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,61037.60025,0.09,0.12,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,99643.23369,0.06,0.178,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,138248.8671,0.038,0.22,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,176854.5006,-0.019,0.44,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,215460.134,-0.006,0.37,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,254065.7675,-0.004,0.38,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,292671.4009,-0.004,0.36,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,331277.0343,-0.004,0.36,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,369882.6678,-0.006,0.29,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,408488.3012,0.12,0.23,0,NA,NA,NA,FALSE
